asset_id,asset_type,latitude,longitude,region
CA-TRA-00474,transformer,35.9738,-118.989,Los Angeles
CA-HOU-00475,house,39.9193,-122.623,Redding
CA-HOU-00476,house,33.8959,-118.2595,Los Angeles
CA-HOU-00477,house,37.8944,-123.1979,San Jose
CA-HOU-00478,house,32.5,-117.8765,Los Angeles
CA-HOU-00479,house,37.1927,-119.948,Fresno
CA-HOU-00480,house,32.5,-120.0442,Los Angeles
CA-HOU-00481,house,32.5,-118.5556,Los Angeles
CA-HOU-00482,house,36.728,-122.5156,San Jose
CA-HOU-00483,house,36.4747,-119.2968,Fresno
CA-HOU-00484,house,37.9146,-121.4596,San Jose
CA-TRA-00485,transformer,32.9713,-117.7495,Los Angeles
CA-HOU-00486,house,37.2603,-123.3505,San Francisco
CA-HOU-00487,house,33.6787,-118.7232,San Diego
CA-HOU-00488,house,38.6992,-122.467,San Francisco
CA-HOU-00489,house,34.8896,-118.4088,Bakersfield
CA-HOU-00490,house,32.5,-119.2242,Los Angeles
CA-HOU-00491,house,38.1899,-122.6348,Sacramento
CA-HOU-00492,house,41.2313,-122.1211,Redding
CA-HOU-00493,house,34.4817,-119.6988,Santa Barbara
CA-HOU-00494,house,33.3521,-116.6675,Los Angeles
CA-HOU-00495,house,35.3467,-120.0192,Los Angeles
CA-POW-00496,power_line,40.7571,-121.7351,Redding
CA-HOU-00497,house,33.8222,-117.2528,Riverside
CA-HOU-00498,house,34.9386,-119.9887,Santa Barbara
CA-TRA-00499,transformer,36.5123,-122.3465,San Francisco
CA-POW-00500,power_line,36.7272,-120.3503,Fresno
CA-HOU-00501,house,32.5,-116.9348,Los Angeles
CA-TRA-00502,transformer,39.0933,-122.7941,San Francisco
CA-HOU-00503,house,34.7547,-117.7884,Riverside
CA-HOU-00504,house,34.6751,-117.4482,Los Angeles
CA-HOU-00505,house,34.4546,-119.7571,Santa Barbara
CA-HOU-00506,house,32.5,-115.4297,San Diego
CA-HOU-00507,house,32.7001,-117.1496,San Diego
CA-HOU-00508,house,38.0417,-123.4172,San Francisco
CA-HOU-00509,house,34.9549,-119.9736,Santa Barbara
CA-HOU-00510,house,32.7244,-117.6956,San Diego
CA-HOU-00511,house,34.9287,-118.8812,Bakersfield
CA-HOU-00512,house,33.7852,-116.8793,Riverside
CA-POW-00513,power_line,34.3531,-119.6519,Santa Barbara
CA-SCH-00514,school,37.4175,-122.6837,San Francisco
CA-HOU-00515,house,39.1282,-121.1129,San Francisco
CA-HOU-00516,house,37.9766,-120.9197,Sacramento
CA-HOU-00517,house,32.6651,-116.1025,San Diego
CA-HOU-00518,house,34.8173,-120.2615,Santa Barbara
CA-HOU-00519,house,37.4285,-121.8528,San Francisco
CA-HOU-00520,house,32.6166,-116.4889,San Diego
CA-SCH-00521,school,38.0055,-121.8454,Sacramento
CA-HOU-00522,house,38.3929,-122.0699,San Francisco
CA-EME-00523,emergency_center,40.7386,-122.2165,Redding
CA-HOU-00524,house,33.1053,-119.1047,Los Angeles
CA-SCH-00525,school,36.0337,-118.1743,Los Angeles
CA-POW-00526,power_line,38.6193,-122.7472,San Francisco
CA-HOU-00527,house,33.5194,-118.4722,Los Angeles
CA-HOU-00528,house,38.9275,-122.0479,San Francisco
CA-SHE-00529,shelter,35.4556,-120.7368,Fresno
CA-TRA-00530,transformer,34.266,-118.1645,San Diego
CA-HOU-00531,house,34.0617,-117.1659,Los Angeles
CA-TRA-00532,transformer,39.8788,-122.9651,Redding
CA-EME-00533,emergency_center,38.3769,-121.4679,Sacramento
CA-HOU-00534,house,35.2016,-118.6307,Los Angeles
CA-TRA-00535,transformer,36.819,-122.2811,San Jose
CA-TRA-00536,transformer,37.4287,-121.9697,San Francisco
CA-HOU-00537,house,33.9622,-117.2967,Los Angeles
CA-EME-00538,emergency_center,39.6088,-120.5335,Sacramento
CA-HOU-00539,house,36.797,-121.0626,Fresno
CA-HOU-00540,house,36.9145,-121.6453,San Jose
CA-HOS-00541,hospital,36.4064,-119.3664,Los Angeles
CA-POW-00542,power_line,32.5158,-116.6537,San Diego
CA-HOU-00543,house,33.0333,-116.7532,San Diego
CA-HOU-00544,house,37.0519,-121.6829,San Jose
CA-HOU-00545,house,38.1578,-123.2087,San Francisco
CA-HOU-00546,house,35.3235,-119.8962,Bakersfield
CA-HOU-00547,house,38.1153,-120.9782,Sacramento
CA-HOU-00548,house,34.4584,-117.2459,Los Angeles
CA-SHE-00549,shelter,38.3621,-122.3356,Sacramento
CA-HOU-00550,house,33.9292,-116.8322,Riverside
CA-HOU-00551,house,38.2595,-121.5634,Sacramento
CA-HOU-00552,house,33.9967,-119.4903,Los Angeles
CA-TRA-00553,transformer,32.5,-116.0262,San Diego
CA-HOS-00554,hospital,37.0373,-120.5969,Fresno
CA-HOU-00555,house,33.0364,-118.7915,Los Angeles
CA-SCH-00556,school,35.6189,-119.3829,Bakersfield
CA-TRA-00557,transformer,34.4576,-118.0478,Los Angeles
CA-HOU-00558,house,32.5,-117.7112,San Diego
CA-TRA-00559,transformer,37.3286,-123.2646,San Francisco
CA-TRA-00560,transformer,34.2287,-117.543,Los Angeles
CA-HOU-00561,house,36.884,-121.961,San Jose
CA-TRA-00562,transformer,33.9963,-119.3272,Los Angeles
CA-SHE-00563,shelter,36.9293,-119.6079,Fresno
CA-HOU-00564,house,33.3907,-117.9491,San Diego
CA-SHE-00565,shelter,34.1973,-117.0487,Riverside
CA-EME-00566,emergency_center,33.4058,-115.7035,San Diego
CA-HOU-00567,house,33.3365,-118.2398,Los Angeles
CA-HOU-00568,house,33.1166,-116.7565,Los Angeles
CA-HOU-00569,house,34.9895,-119.1739,Bakersfield
CA-TRA-00570,transformer,32.5,-116.9164,San Diego
CA-HOU-00571,house,32.5,-116.552,San Diego
CA-EME-00572,emergency_center,38.491,-119.9005,San Francisco
CA-TRA-00573,transformer,37.2786,-122.7185,San Francisco
CA-HOU-00574,house,40.5413,-122.1272,Redding
CA-HOU-00575,house,34.5509,-118.1012,San Diego
CA-HOU-00576,house,34.2055,-117.3213,Riverside
CA-HOU-00577,house,37.0243,-120.8708,San Jose
CA-HOS-00578,hospital,33.8355,-117.7974,Riverside
CA-POW-00579,power_line,33.9239,-116.9006,Riverside
CA-HOU-00580,house,40.4473,-122.5912,Redding
CA-POW-00581,power_line,36.7867,-121.9252,San Jose
CA-SCH-00582,school,35.5495,-118.9477,Bakersfield
CA-POW-00583,power_line,36.9386,-120.1536,Fresno
CA-HOU-00584,house,37.0077,-122.5184,Sacramento
CA-HOU-00585,house,38.3066,-121.4136,San Jose
CA-TRA-00586,transformer,38.8134,-121.3783,San Jose
CA-HOS-00587,hospital,33.3441,-118.7425,Los Angeles
CA-SHE-00588,shelter,32.5,-116.9828,San Diego
CA-HOU-00589,house,35.8694,-118.7545,Bakersfield
CA-HOU-00590,house,34.2257,-117.2303,Los Angeles
CA-EME-00591,emergency_center,32.5,-118.5599,San Diego
CA-SHE-00592,shelter,32.5,-115.7685,San Diego
CA-TRA-00593,transformer,37.4437,-122.3915,San Francisco
CA-POW-00594,power_line,34.7797,-117.0264,Los Angeles
CA-HOU-00595,house,32.7809,-117.0686,San Diego
CA-HOU-00596,house,32.5,-118.184,San Diego
CA-HOU-00597,house,37.361,-121.8088,San Jose
CA-HOU-00598,house,36.9413,-121.4477,Sacramento
CA-HOU-00599,house,34.9228,-118.4547,Los Angeles
CA-HOU-00600,house,32.729,-118.689,Los Angeles
CA-HOU-00601,house,38.0039,-121.6954,San Jose
CA-EME-00602,emergency_center,38.2729,-122.0459,San Jose
CA-HOU-00603,house,40.7168,-122.3242,Redding
CA-HOU-00604,house,33.4697,-118.1877,Riverside
CA-HOU-00605,house,33.208,-116.4038,San Diego
CA-TRA-00606,transformer,41.1533,-121.8263,Sacramento
CA-TRA-00607,transformer,32.5,-117.1801,San Diego
CA-HOU-00608,house,32.5728,-120.3453,Los Angeles
CA-HOU-00609,house,38.1084,-122.2906,San Francisco
CA-POW-00610,power_line,35.2654,-117.5254,Los Angeles
CA-SHE-00611,shelter,37.642,-121.7675,San Jose
CA-HOU-00612,house,33.3533,-117.6926,Los Angeles
CA-HOU-00613,house,32.5,-117.5749,San Diego
CA-TRA-00614,transformer,40.2507,-121.7931,Redding
CA-HOU-00615,house,34.7188,-119.7338,Los Angeles
CA-HOU-00616,house,33.8376,-120.0471,Los Angeles
CA-HOU-00617,house,38.5885,-123.007,San Francisco
CA-HOU-00618,house,33.9533,-120.4774,Santa Barbara
CA-TRA-00619,transformer,34.3549,-120.0466,Santa Barbara
CA-HOU-00620,house,35.4838,-117.566,Los Angeles
CA-SCH-00621,school,40.2358,-121.886,Redding
CA-HOU-00622,house,36.5347,-119.6814,Fresno
CA-HOU-00623,house,32.5,-116.3142,San Diego
CA-HOU-00624,house,34.4172,-118.6134,Santa Barbara
CA-TRA-00625,transformer,34.1334,-116.6751,Riverside
CA-HOU-00626,house,39.1679,-124.5,San Francisco
CA-HOU-00627,house,38.093,-121.649,San Jose
CA-HOU-00628,house,37.4693,-122.6744,San Jose
CA-HOU-00629,house,38.5045,-122.2419,San Francisco
CA-POW-00630,power_line,33.9288,-117.8279,Los Angeles
CA-HOU-00631,house,32.5,-117.2384,San Diego
CA-HOU-00632,house,33.2692,-117.5388,Los Angeles
CA-HOU-00633,house,38.1435,-121.9054,San Francisco
CA-POW-00634,power_line,40.2413,-122.4149,Redding
CA-HOU-00635,house,32.7908,-116.3702,San Diego
CA-HOU-00636,house,37.4855,-120.8121,San Jose
CA-TRA-00637,transformer,37.0323,-123.039,San Francisco
CA-HOU-00638,house,40.611,-122.2403,Redding
CA-HOU-00639,house,37.9153,-121.5409,San Jose
CA-TRA-00640,transformer,36.0251,-119.3891,Los Angeles
CA-HOU-00641,house,35.1248,-116.1029,Los Angeles
CA-TRA-00642,transformer,34.4663,-119.6704,Santa Barbara
CA-TRA-00643,transformer,34.4477,-119.1193,Santa Barbara
CA-POW-00644,power_line,38.4071,-122.5431,Sacramento
CA-TRA-00645,transformer,35.6504,-120.8107,Los Angeles
CA-SCH-00646,school,33.8422,-117.3289,Los Angeles
CA-HOU-00647,house,34.585,-120.3083,Bakersfield
CA-HOU-00648,house,33.9505,-117.7681,Riverside
CA-HOU-00649,house,32.5,-117.4697,San Diego
CA-HOU-00650,house,38.4819,-121.1189,San Francisco
CA-HOU-00651,house,35.9433,-116.5707,Los Angeles
CA-HOU-00652,house,33.9177,-118.5067,Los Angeles
CA-SHE-00653,shelter,35.0128,-119.9671,Los Angeles
CA-HOU-00654,house,39.9404,-122.1566,Redding
CA-HOU-00655,house,36.1265,-118.66,Bakersfield
CA-HOU-00656,house,34.7873,-119.47,Los Angeles
CA-SCH-00657,school,32.5,-117.0327,Los Angeles
CA-HOU-00658,house,36.3783,-122.658,San Jose
CA-TRA-00659,transformer,36.3561,-120.661,Fresno
CA-HOU-00660,house,35.2824,-118.9029,Bakersfield
CA-EME-00661,emergency_center,35.3192,-119.6721,Los Angeles
CA-POW-00662,power_line,40.6377,-123.3607,Redding
CA-HOU-00663,house,33.0578,-119.3823,Los Angeles
CA-TRA-00664,transformer,37.6099,-121.0696,Sacramento
CA-TRA-00665,transformer,39.4713,-121.37,Sacramento
CA-HOU-00666,house,40.26,-122.2891,Redding
CA-HOU-00667,house,37.9322,-121.7279,San Jose
CA-SHE-00668,shelter,38.4614,-121.3826,Sacramento
CA-SCH-00669,school,33.5401,-117.7362,San Diego
CA-SCH-00670,school,37.1207,-119.776,Fresno
CA-TRA-00671,transformer,33.3155,-116.2766,Los Angeles
CA-POW-00672,power_line,33.6401,-118.5318,Los Angeles
CA-HOU-00673,house,40.5714,-121.9785,Redding
CA-HOU-00674,house,33.8129,-116.9387,San Diego
CA-SHE-00675,shelter,36.8584,-124.0195,San Francisco
CA-HOS-00676,hospital,39.4984,-121.772,San Francisco
CA-POW-00677,power_line,35.5809,-118.53,Bakersfield
CA-POW-00678,power_line,37.8043,-122.4712,San Francisco
CA-HOU-00679,house,36.5769,-119.4256,Fresno
CA-HOU-00680,house,32.5,-117.9299,San Diego
CA-HOU-00681,house,33.5476,-117.2638,Riverside
CA-TRA-00682,transformer,34.7664,-120.1572,Los Angeles
CA-HOU-00683,house,32.8124,-116.0329,San Diego
CA-HOU-00684,house,32.5,-117.3368,San Diego
CA-HOU-00685,house,33.4346,-117.9222,Los Angeles
CA-TRA-00686,transformer,34.6642,-119.1656,Santa Barbara
CA-HOU-00687,house,34.8514,-119.7763,Santa Barbara
CA-HOU-00688,house,32.5,-118.7129,San Diego
CA-HOU-00689,house,34.6565,-116.7048,Los Angeles
CA-TRA-00690,transformer,34.3642,-117.9509,Los Angeles
CA-HOU-00691,house,36.4482,-119.1456,Los Angeles
CA-SCH-00692,school,32.5,-116.3494,San Diego
CA-POW-00693,power_line,36.2768,-123.5777,San Francisco
CA-HOS-00694,hospital,37.0238,-119.5578,Fresno
CA-HOS-00695,hospital,33.1572,-117.7521,San Diego
CA-SCH-00696,school,34.4167,-117.4817,Riverside
CA-HOU-00697,house,40.8822,-122.0225,Redding
CA-HOU-00698,house,36.1849,-118.4644,Los Angeles
CA-HOU-00699,house,38.3867,-121.927,Sacramento
CA-HOU-00700,house,33.4746,-117.1922,Riverside
CA-HOU-00701,house,34.4042,-119.2421,Santa Barbara
CA-HOU-00702,house,38.5664,-122.2918,San Francisco
CA-HOU-00703,house,37.5913,-119.9288,Fresno
CA-HOU-00704,house,36.0586,-114.2613,Los Angeles
CA-HOS-00705,hospital,34.0978,-116.8663,Riverside
CA-HOU-00706,house,35.0365,-117.3947,Los Angeles
CA-HOU-00707,house,35.9753,-119.2387,Fresno
CA-HOS-00708,hospital,39.9807,-122.0024,Redding
CA-POW-00709,power_line,32.5,-117.4308,San Diego
CA-HOS-00710,hospital,34.3024,-119.0525,Los Angeles
CA-HOS-00711,hospital,39.6757,-121.6876,Sacramento
CA-HOU-00712,house,37.6909,-122.6597,Sacramento
CA-HOU-00713,house,37.2232,-121.888,San Jose
CA-EME-00714,emergency_center,35.4884,-118.6138,Los Angeles
CA-HOU-00715,house,34.1965,-119.6897,Santa Barbara
CA-HOU-00716,house,37.9118,-120.6336,Sacramento
CA-HOU-00717,house,35.6202,-119.5144,Los Angeles
CA-HOU-00718,house,38.1595,-121.6571,San Jose
CA-HOU-00719,house,35.2121,-120.4286,Los Angeles
CA-HOU-00720,house,32.957,-117.1825,Los Angeles
CA-HOU-00721,house,38.1017,-121.4611,Sacramento
CA-HOU-00722,house,35.3118,-118.1887,Bakersfield
CA-EME-00723,emergency_center,32.683,-117.1599,Riverside
CA-TRA-00724,transformer,33.4931,-119.0375,Los Angeles
CA-TRA-00725,transformer,36.9732,-122.2316,San Jose
CA-HOU-00726,house,38.3383,-122.371,San Jose
CA-POW-00727,power_line,38.8684,-121.972,San Francisco
CA-EME-00728,emergency_center,40.7237,-123.2406,Redding
CA-TRA-00729,transformer,34.5186,-119.4619,Los Angeles
CA-HOU-00730,house,33.617,-116.0681,Los Angeles
CA-HOU-00731,house,33.862,-117.1932,San Diego
CA-TRA-00732,transformer,36.9429,-121.4998,San Jose
CA-TRA-00733,transformer,35.2949,-119.6732,Los Angeles
CA-HOU-00734,house,39.6604,-123.4819,San Francisco
CA-HOU-00735,house,39.2873,-120.2837,Sacramento
CA-HOU-00736,house,33.9094,-117.4299,Riverside
CA-TRA-00737,transformer,36.4129,-120.0774,Fresno
CA-POW-00738,power_line,34.348,-120.0155,Los Angeles
CA-HOS-00739,hospital,34.4149,-118.1031,Los Angeles
CA-HOU-00740,house,32.5,-117.5714,San Diego
CA-HOU-00741,house,36.4311,-118.9767,Fresno
CA-HOS-00742,hospital,37.8674,-121.3555,Sacramento
CA-HOU-00743,house,32.843,-116.9004,San Diego
CA-HOS-00744,hospital,38.4135,-120.5367,Sacramento
CA-TRA-00745,transformer,37.1433,-119.2304,Fresno
CA-SCH-00746,school,32.9172,-116.9555,San Diego
CA-SCH-00747,school,34.6462,-120.363,Santa Barbara
CA-HOU-00748,house,34.5285,-119.1999,Santa Barbara
CA-HOU-00749,house,35.1005,-119.7058,Santa Barbara
CA-HOU-00750,house,36.6546,-119.9197,Fresno
CA-SCH-00751,school,34.724,-117.1062,Los Angeles
CA-HOS-00752,hospital,38.7065,-122.4004,San Francisco
CA-HOU-00753,house,33.8643,-117.2198,Los Angeles
CA-TRA-00754,transformer,36.7555,-122.2874,San Jose
CA-POW-00755,power_line,38.1431,-121.9349,San Francisco
CA-HOS-00756,hospital,36.5621,-120.214,Fresno
CA-HOU-00757,house,33.8708,-119.9587,Los Angeles
CA-HOU-00758,house,36.5658,-120.2826,Fresno
CA-POW-00759,power_line,38.3023,-121.4466,Sacramento
CA-HOU-00760,house,35.5698,-119.2293,Bakersfield
CA-SCH-00761,school,32.5,-115.3815,San Diego
CA-HOU-00762,house,38.9461,-121.7406,Sacramento
CA-HOU-00763,house,39.0204,-122.4124,Sacramento
CA-POW-00764,power_line,40.409,-121.858,Redding
CA-HOU-00765,house,37.0207,-120.069,Fresno
CA-HOU-00766,house,38.7303,-121.6992,Sacramento
CA-HOU-00767,house,33.2394,-117.1916,Los Angeles
CA-HOU-00768,house,34.3782,-119.8326,Santa Barbara
CA-HOU-00769,house,34.7123,-119.1888,Los Angeles
CA-HOU-00770,house,36.7164,-121.5411,San Jose
CA-HOU-00771,house,35.135,-119.8202,Santa Barbara
CA-TRA-00772,transformer,34.4951,-120.3236,Los Angeles
CA-HOU-00773,house,33.9206,-118.8947,Los Angeles
CA-HOS-00774,hospital,33.6347,-118.0653,Riverside
CA-HOU-00775,house,35.6894,-118.6323,Bakersfield
CA-POW-00776,power_line,38.1479,-122.0328,San Francisco
CA-HOU-00777,house,33.786,-117.8816,Los Angeles
CA-HOU-00778,house,35.1703,-118.0643,Los Angeles
CA-TRA-00779,transformer,40.1809,-122.6133,Redding
CA-TRA-00780,transformer,35.5599,-119.2677,Bakersfield
CA-HOU-00781,house,34.7841,-119.8213,Santa Barbara
CA-HOU-00782,house,33.371,-115.9338,San Diego
CA-POW-00783,power_line,32.5,-117.6421,Los Angeles
CA-TRA-00784,transformer,33.2241,-116.5231,Los Angeles
CA-HOU-00785,house,37.5111,-122.4906,San Francisco
CA-TRA-00786,transformer,34.0371,-119.8502,Santa Barbara
CA-SCH-00787,school,33.6321,-119.4221,Santa Barbara
CA-HOU-00788,house,34.1339,-117.0977,Riverside
CA-HOU-00789,house,32.5,-117.3238,Los Angeles
CA-POW-00790,power_line,37.2592,-121.3305,San Francisco
CA-POW-00791,power_line,34.0045,-117.8697,Los Angeles
CA-HOU-00792,house,34.0904,-117.0712,Los Angeles
CA-HOU-00793,house,37.9463,-122.1106,San Jose
CA-TRA-00794,transformer,33.9996,-117.3767,San Diego
CA-SCH-00795,school,37.4267,-122.7462,San Francisco
CA-SCH-00796,school,33.6282,-118.2202,Los Angeles
CA-EME-00797,emergency_center,38.5425,-120.5743,Sacramento
CA-HOU-00798,house,39.0084,-121.1694,San Francisco
CA-HOU-00799,house,38.1742,-123.9066,San Francisco
CA-HOU-00800,house,37.7051,-121.6297,San Francisco
CA-HOU-00801,house,38.0481,-122.9019,San Francisco
CA-TRA-00802,transformer,38.3936,-122.1446,Sacramento
CA-POW-00803,power_line,35.4805,-117.6868,Los Angeles
CA-HOU-00804,house,33.691,-118.1477,Riverside
CA-HOU-00805,house,33.5515,-120.6483,Santa Barbara
CA-HOU-00806,house,37.7304,-121.5119,Sacramento
CA-HOU-00807,house,35.61,-117.4051,Los Angeles
CA-HOU-00808,house,40.1674,-121.9916,Redding
CA-HOU-00809,house,38.171,-123.3139,San Francisco
CA-HOU-00810,house,36.9341,-120.1102,San Jose
CA-TRA-00811,transformer,37.1665,-121.7463,San Jose
CA-TRA-00812,transformer,32.5,-118.4763,San Diego
CA-HOU-00813,house,35.1792,-118.4595,Los Angeles
CA-HOU-00814,house,40.9328,-122.0686,Redding
CA-HOU-00815,house,35.3252,-117.3147,Los Angeles
CA-HOU-00816,house,33.0861,-117.8684,San Diego
CA-HOU-00817,house,34.6631,-120.3579,Los Angeles
CA-POW-00818,power_line,37.5212,-123.6047,San Francisco
CA-HOU-00819,house,35.8416,-119.3555,Bakersfield
CA-HOU-00820,house,37.0153,-120.2135,San Francisco
CA-HOU-00821,house,34.6326,-117.07,Los Angeles
CA-HOU-00822,house,34.0689,-117.9485,Los Angeles
CA-SHE-00823,shelter,34.3344,-117.9696,Riverside
CA-POW-00824,power_line,39.8681,-121.7873,Redding
CA-EME-00825,emergency_center,34.2717,-119.0618,Los Angeles
CA-EME-00826,emergency_center,37.1658,-121.4892,San Jose
CA-HOU-00827,house,33.7821,-116.9977,Los Angeles
CA-HOU-00828,house,35.7679,-120.7812,Fresno
CA-HOU-00829,house,37.0366,-121.7927,San Francisco
CA-POW-00830,power_line,34.6496,-120.4569,Santa Barbara
CA-SHE-00831,shelter,38.7289,-123.0573,San Francisco
CA-POW-00832,power_line,33.7462,-119.0928,Santa Barbara
CA-HOU-00833,house,33.302,-118.0853,San Diego
CA-HOU-00834,house,38.187,-123.0428,San Francisco
CA-TRA-00835,transformer,37.6289,-120.6436,San Jose
CA-POW-00836,power_line,34.2256,-118.3426,Los Angeles
CA-TRA-00837,transformer,32.747,-117.7097,Los Angeles
CA-HOU-00838,house,34.3873,-118.7093,Los Angeles
CA-HOU-00839,house,40.1389,-122.2885,Redding
CA-POW-00840,power_line,32.5,-117.7267,San Diego
CA-HOU-00841,house,35.6244,-119.5362,Fresno
CA-HOU-00842,house,32.8328,-116.9396,San Diego
CA-HOU-00843,house,38.0177,-122.0969,Sacramento
CA-HOU-00844,house,37.6182,-121.4532,Sacramento
CA-SCH-00845,school,40.3913,-122.6529,Redding
CA-TRA-00846,transformer,37.4673,-121.3005,San Jose
CA-POW-00847,power_line,33.5866,-119.595,Los Angeles
CA-HOU-00848,house,35.8094,-119.9595,Los Angeles
CA-HOU-00849,house,32.7682,-118.9928,Los Angeles
CA-HOS-00850,hospital,32.6186,-117.3011,San Diego
CA-HOU-00851,house,36.0248,-121.9948,San Francisco
CA-HOU-00852,house,34.6776,-119.2183,Bakersfield
CA-HOU-00853,house,36.2267,-119.6354,Fresno
CA-TRA-00854,transformer,32.9377,-118.5721,Los Angeles
CA-HOU-00855,house,40.2093,-122.7916,Redding
CA-HOU-00856,house,32.902,-116.3832,San Diego
CA-HOU-00857,house,38.382,-121.7576,Sacramento
CA-TRA-00858,transformer,37.7568,-122.3935,San Francisco
CA-POW-00859,power_line,38.6325,-122.3739,San Jose
CA-TRA-00860,transformer,33.4188,-117.1972,Riverside
CA-HOU-00861,house,37.5246,-121.4525,San Jose
CA-HOU-00862,house,40.3627,-122.2486,Redding
CA-POW-00863,power_line,37.5505,-121.0112,San Jose
CA-SCH-00864,school,35.6725,-118.2147,Bakersfield
CA-HOU-00865,house,33.6605,-117.3789,Los Angeles
CA-HOU-00866,house,38.7724,-121.8748,San Jose
CA-HOU-00867,house,37.9268,-121.8148,San Jose
CA-HOS-00868,hospital,34.1838,-119.5303,Los Angeles
CA-HOU-00869,house,34.0754,-117.474,Riverside
CA-SCH-00870,school,38.4127,-121.4462,Sacramento
CA-HOU-00871,house,35.5129,-119.2236,Los Angeles
CA-HOU-00872,house,39.6452,-120.9397,Sacramento
CA-POW-00873,power_line,32.5,-117.2085,San Diego
CA-HOU-00874,house,34.574,-117.8386,Los Angeles
CA-TRA-00875,transformer,32.5,-119.0712,Los Angeles
CA-HOU-00876,house,38.4856,-122.9155,San Francisco
CA-POW-00877,power_line,38.3167,-121.9406,Sacramento
CA-HOU-00878,house,38.359,-121.4384,San Francisco
CA-HOU-00879,house,37.6758,-120.6621,San Francisco
CA-SCH-00880,school,35.6911,-119.809,Fresno
CA-HOU-00881,house,37.4812,-119.7162,Fresno
CA-EME-00882,emergency_center,36.7598,-121.9484,San Jose
CA-TRA-00883,transformer,33.3236,-118.0824,Los Angeles
CA-TRA-00884,transformer,32.5,-118.5795,San Diego
CA-HOU-00885,house,38.7509,-120.6273,Sacramento
CA-HOU-00886,house,36.1305,-119.7365,Fresno
CA-TRA-00887,transformer,34.2865,-119.8064,Santa Barbara
CA-HOU-00888,house,37.916,-123.4815,San Francisco
CA-SCH-00889,school,32.8308,-116.6255,San Diego
CA-HOU-00890,house,37.7924,-120.3611,Fresno
CA-TRA-00891,transformer,37.0331,-122.1051,San Jose
CA-HOU-00892,house,37.7155,-121.484,Sacramento
CA-TRA-00893,transformer,37.4753,-123.2215,San Francisco
CA-TRA-00894,transformer,34.3377,-118.9601,Los Angeles
CA-SCH-00895,school,32.7099,-117.8686,Los Angeles
CA-TRA-00896,transformer,32.7463,-118.1676,Los Angeles
CA-HOU-00897,house,33.3737,-119.8132,Los Angeles
CA-HOU-00898,house,33.5787,-116.9695,Riverside
CA-HOU-00899,house,38.714,-122.2823,San Francisco
CA-HOU-00900,house,33.9713,-118.5058,Los Angeles
CA-HOU-00901,house,34.7841,-120.0254,Santa Barbara
CA-EME-00902,emergency_center,34.4004,-115.6411,Los Angeles
